Neighbourhood,Hood_ID,Year,Crime_Type,Crime_Count,Crime_Rate,Population_2025
Casa Loma,96,2023,THEFTFROMMV,11.0,85.1063842773438,13631
Casa Loma,96,2023,THEFTOVER,6.0,46.4216651916504,13631
Casa Loma,96,2024,ASSAULT,56.0,417.163299560547,13631
Casa Loma,96,2024,AUTOTHEFT,21.0,156.436233520508,13631
Casa Loma,96,2024,BIKETHEFT,6.0,44.6960678100586,13631
Casa Loma,96,2024,BREAKENTER,49.0,365.017883300781,13631
Casa Loma,96,2024,HOMICIDE,,,13631
Casa Loma,96,2024,ROBBERY,11.0,81.9427871704102,13631
Casa Loma,96,2024,SHOOTING,,,13631
Casa Loma,96,2024,THEFTFROMMV,18.0,134.088195800781,13631
Casa Loma,96,2024,THEFTOVER,6.0,44.6960678100586,13631
Casa Loma,96,2025,ASSAULT,77.0,564.888854980469,13631
Casa Loma,96,2025,AUTOTHEFT,10.0,73.362190246582,13631
Casa Loma,96,2025,BIKETHEFT,11.0,80.6984100341797,13631
Casa Loma,96,2025,BREAKENTER,44.0,322.793640136719,13631
Casa Loma,96,2025,HOMICIDE,,,13631
Casa Loma,96,2025,ROBBERY,4.0,29.3448753356934,13631
Casa Loma,96,2025,SHOOTING,2.0,14.6724376678467,13631
Casa Loma,96,2025,THEFTFROMMV,14.0,102.707061767578,13631
Casa Loma,96,2025,THEFTOVER,5.0,36.681095123291,13631
Annex,95,2014,ASSAULT,236.0,802.229919433594,38487
Annex,95,2014,AUTOTHEFT,13.0,44.1906318664551,38487
Annex,95,2014,BIKETHEFT,102.0,346.726501464844,38487
Annex,95,2014,BREAKENTER,156.0,530.28759765625,38487
Annex,95,2014,HOMICIDE,,,38487
Annex,95,2014,ROBBERY,51.0,173.363250732422,38487
Annex,95,2014,SHOOTING,,,38487
Annex,95,2014,THEFTFROMMV,129.0,438.507049560547,38487
Annex,95,2014,THEFTOVER,23.0,78.1834259033203,38487
Annex,95,2015,ASSAULT,245.0,828.654541015625,38487
Annex,95,2015,AUTOTHEFT,15.0,50.7339515686035,38487
Annex,95,2015,BIKETHEFT,115.0,388.960296630859,38487
Annex,95,2015,BREAKENTER,109.0,368.666717529297,38487
Annex,95,2015,HOMICIDE,,,38487
Annex,95,2015,ROBBERY,52.0,175.877700805664,38487
Annex,95,2015,SHOOTING,,,38487
Annex,95,2015,THEFTFROMMV,189.0,639.247802734375,38487
Annex,95,2015,THEFTOVER,19.0,64.2630081176758,38487
Annex,95,2016,ASSAULT,283.0,893.646606445313,38487
Annex,95,2016,AUTOTHEFT,21.0,66.3129959106445,38487
Annex,95,2016,BIKETHEFT,128.0,404.193511962891,38487
Annex,95,2016,BREAKENTER,124.0,391.562469482422,38487
Annex,95,2016,HOMICIDE,,,38487
Annex,95,2016,ROBBERY,49.0,154.730331420898,38487
Annex,95,2016,SHOOTING,5.0,15.7888088226318,38487
Annex,95,2016,THEFTFROMMV,169.0,533.661743164063,38487
Annex,95,2016,THEFTOVER,23.0,72.6285171508789,38487
Annex,95,2017,ASSAULT,280.0,875.985473632813,38487
Annex,95,2017,AUTOTHEFT,26.0,81.3415069580078,38487
Annex,95,2017,BIKETHEFT,143.0,447.378295898438,38487
Annex,95,2017,BREAKENTER,117.0,366.036804199219,38487
Annex,95,2017,HOMICIDE,,,38487
Annex,95,2017,ROBBERY,68.0,212.739334106445,38487
Annex,95,2017,SHOOTING,2.0,6.25703907012939,38487
Annex,95,2017,THEFTFROMMV,194.0,606.932800292969,38487
Annex,95,2017,THEFTOVER,31.0,96.9841079711914,38487
Annex,95,2018,ASSAULT,271.0,838.567932128906,38487
Annex,95,2018,AUTOTHEFT,33.0,102.113441467285,38487
Annex,95,2018,BIKETHEFT,133.0,411.548095703125,38487
Annex,95,2018,BREAKENTER,173.0,535.321960449219,38487
Annex,95,2018,HOMICIDE,2.0,6.18869304656982,38487
Annex,95,2018,ROBBERY,45.0,139.24560546875,38487
Annex,95,2018,SHOOTING,3.0,9.28304004669189,38487
Annex,95,2018,THEFTFROMMV,220.0,680.756286621094,38487
Annex,95,2018,THEFTOVER,46.0,142.339950561523,38487
Annex,95,2019,ASSAULT,304.0,934.091247558594,38487
Annex,95,2019,AUTOTHEFT,27.0,82.9620513916016,38487
Annex,95,2019,BIKETHEFT,152.0,467.045623779297,38487
Annex,95,2019,BREAKENTER,212.0,651.40576171875,38487
Annex,95,2019,HOMICIDE,1.0,3.07266855239868,38487
Annex,95,2019,ROBBERY,38.0,116.761405944824,38487
Annex,95,2019,SHOOTING,2.0,6.14533710479736,38487
Annex,95,2019,THEFTFROMMV,180.0,553.080322265625,38487
Annex,95,2019,THEFTOVER,41.0,125.979415893555,38487
Annex,95,2020,ASSAULT,277.0,851.835876464844,38487
Annex,95,2020,AUTOTHEFT,40.0,123.008796691895,38487
Annex,95,2020,BIKETHEFT,169.0,519.712158203125,38487
Annex,95,2020,BREAKENTER,204.0,627.344848632813,38487
Annex,95,2020,HOMICIDE,,,38487
Annex,95,2020,ROBBERY,43.0,132.234451293945,38487
Annex,95,2020,SHOOTING,,,38487
Annex,95,2020,THEFTFROMMV,138.0,424.380340576172,38487
Annex,95,2020,THEFTOVER,32.0,98.4070358276367,38487
Annex,95,2021,ASSAULT,324.0,1000.98864746094,38487
Annex,95,2021,AUTOTHEFT,42.0,129.757781982422,38487
Annex,95,2021,BIKETHEFT,123.0,380.004943847656,38487
Annex,95,2021,BREAKENTER,157.0,485.046966552734,38487
Annex,95,2021,HOMICIDE,,,38487
Annex,95,2021,ROBBERY,52.0,160.652496337891,38487
Annex,95,2021,SHOOTING,1.0,3.08947110176086,38487
Annex,95,2021,THEFTFROMMV,82.0,253.336624145508,38487
Annex,95,2021,THEFTOVER,34.0,105.042015075684,38487
Annex,95,2022,ASSAULT,387.0,1144.7333984375,38487
Annex,95,2022,AUTOTHEFT,71.0,210.015670776367,38487
Annex,95,2022,BIKETHEFT,82.0,242.553314208984,38487
Annex,95,2022,BREAKENTER,139.0,411.157440185547,38487
Annex,95,2022,HOMICIDE,,,38487
Annex,95,2022,ROBBERY,44.0,130.15055847168,38487
Annex,95,2022,SHOOTING,2.0,5.91593456268311,38487
Annex,95,2022,THEFTFROMMV,113.0,334.250305175781,38487
Annex,95,2022,THEFTOVER,38.0,112.402755737305,38487
Annex,95,2023,ASSAULT,398.0,1111.45239257813,38487
Annex,95,2023,AUTOTHEFT,85.0,237.370498657227,38487
Annex,95,2023,BIKETHEFT,81.0,226.200119018555,38487
Annex,95,2023,BREAKENTER,138.0,385.377990722656,38487
Annex,95,2023,HOMICIDE,,,38487
Annex,95,2023,ROBBERY,63.0,175.93342590332,38487
Annex,95,2023,SHOOTING,,,38487
Annex,95,2023,THEFTFROMMV,107.0,298.807556152344,38487
Annex,95,2023,THEFTOVER,64.0,178.726013183594,38487
Annex,95,2024,ASSAULT,448.0,1192.40905761719,38487
Annex,95,2024,AUTOTHEFT,65.0,173.005783081055,38487
Annex,95,2024,BIKETHEFT,100.0,266.162719726563,38487
Annex,95,2024,BREAKENTER,148.0,393.920837402344,38487
Annex,95,2024,HOMICIDE,,,38487
Annex,95,2024,ROBBERY,44.0,117.111602783203,38487
Annex,95,2024,SHOOTING,2.0,5.32325458526611,38487
Annex,95,2024,THEFTFROMMV,125.0,332.703399658203,38487
Annex,95,2024,THEFTOVER,75.0,199.622055053711,38487
Annex,95,2025,ASSAULT,416.0,1080.88439941406,38487
Annex,95,2025,AUTOTHEFT,45.0,116.92259979248,38487
Annex,95,2025,BIKETHEFT,81.0,210.460678100586,38487
Annex,95,2025,BREAKENTER,149.0,387.143707275391,38487
Annex,95,2025,HOMICIDE,2.0,5.19655990600586,38487
Annex,95,2025,ROBBERY,31.0,80.5466766357422,38487
Annex,95,2025,SHOOTING,2.0,5.19655990600586,38487
Annex,95,2025,THEFTFROMMV,85.0,220.853790283203,38487
Annex,95,2025,THEFTOVER,44.0,114.324317932129,38487
Wychwood,94,2014,ASSAULT,53.0,389.791870117188,15375
Wychwood,94,2014,AUTOTHEFT,7.0,51.4819450378418,15375
Wychwood,94,2014,BIKETHEFT,11.0,80.9001998901367,15375
Wychwood,94,2014,BREAKENTER,31.0,227.991470336914,15375
Wychwood,94,2014,HOMICIDE,,,15375
Wychwood,94,2014,ROBBERY,15.0,110.318450927734,15375
Wychwood,94,2014,SHOOTING,,,15375
Wychwood,94,2014,THEFTFROMMV,15.0,110.318450927734,15375
Wychwood,94,2014,THEFTOVER,3.0,22.0636901855469,15375
Wychwood,94,2015,ASSAULT,70.0,514.289916992188,15375
Wychwood,94,2015,AUTOTHEFT,16.0,117.551979064941,15375
Wychwood,94,2015,BIKETHEFT,36.0,264.491943359375,15375
Wychwood,94,2015,BREAKENTER,29.0,213.062957763672,15375
Wychwood,94,2015,HOMICIDE,,,15375
Wychwood,94,2015,ROBBERY,12.0,88.1639862060547,15375
Wychwood,94,2015,SHOOTING,1.0,7.34699869155884,15375
Wychwood,94,2015,THEFTFROMMV,23.0,168.980972290039,15375
Wychwood,94,2015,THEFTOVER,1.0,7.34699869155884,15375
Wychwood,94,2016,ASSAULT,82.0,553.082397460938,15375
Wychwood,94,2016,AUTOTHEFT,20.0,134.898147583008,15375
Wychwood,94,2016,BIKETHEFT,35.0,236.071762084961,15375
Wychwood,94,2016,BREAKENTER,29.0,195.602325439453,15375
Wychwood,94,2016,HOMICIDE,,,15375
Wychwood,94,2016,ROBBERY,9.0,60.7041702270508,15375
Wychwood,94,2016,SHOOTING,,,15375
Wychwood,94,2016,THEFTFROMMV,26.0,175.367599487305,15375
Wychwood,94,2016,THEFTOVER,4.0,26.9796295166016,15375
Wychwood,94,2017,ASSAULT,53.0,357.263214111328,15375
Wychwood,94,2017,AUTOTHEFT,11.0,74.1489715576172,15375
Wychwood,94,2017,BIKETHEFT,20.0,134.816314697266,15375
Wychwood,94,2017,BREAKENTER,38.0,256.151000976563,15375
Wychwood,94,2017,HOMICIDE,,,15375
Wychwood,94,2017,ROBBERY,17.0,114.593864440918,15375
Wychwood,94,2017,SHOOTING,,,15375
Wychwood,94,2017,THEFTFROMMV,28.0,188.74284362793,15375
Wychwood,94,2017,THEFTOVER,4.0,26.9632625579834,15375
Wychwood,94,2018,ASSAULT,74.0,497.780181884766,15375
Wychwood,94,2018,AUTOTHEFT,22.0,147.988693237305,15375
Wychwood,94,2018,BIKETHEFT,14.0,94.1746292114258,15375
Wychwood,94,2018,BREAKENTER,30.0,201.802764892578,15375
Wychwood,94,2018,HOMICIDE,,,15375
Wychwood,94,2018,ROBBERY,20.0,134.535186767578,15375
Wychwood,94,2018,SHOOTING,1.0,6.72675895690918,15375
Wychwood,94,2018,THEFTFROMMV,43.0,289.250640869141,15375
Wychwood,94,2018,THEFTOVER,2.0,13.4535179138184,15375
Wychwood,94,2019,ASSAULT,69.0,464.771667480469,15375
Wychwood,94,2019,AUTOTHEFT,8.0,53.8865699768066,15375
Wychwood,94,2019,BIKETHEFT,22.0,148.188064575195,15375
Wychwood,94,2019,BREAKENTER,49.0,330.055236816406,15375
Wychwood,94,2019,HOMICIDE,1.0,6.73582124710083,15375
Wychwood,94,2019,ROBBERY,11.0,74.0940322875977,15375
Wychwood,94,2019,SHOOTING,1.0,6.73582124710083,15375
Wychwood,94,2019,THEFTFROMMV,38.0,255.961196899414,15375
Wychwood,94,2019,THEFTOVER,,,15375
Wychwood,94,2020,ASSAULT,84.0,571.545227050781,15375
Wychwood,94,2020,AUTOTHEFT,27.0,183.710968017578,15375
Wychwood,94,2020,BIKETHEFT,20.0,136.08219909668,15375
Wychwood,94,2020,BREAKENTER,45.0,306.184936523438,15375
Wychwood,94,2020,HOMICIDE,1.0,6.80410957336426,15375
Wychwood,94,2020,ROBBERY,19.0,129.278091430664,15375
Wychwood,94,2020,SHOOTING,2.0,13.6082191467285,15375
Wychwood,94,2020,THEFTFROMMV,34.0,231.339721679688,15375
Wychwood,94,2020,THEFTOVER,1.0,6.80410957336426,15375
Wychwood,94,2021,ASSAULT,56.0,386.713623046875,15375
Wychwood,94,2021,AUTOTHEFT,14.0,96.6784057617188,15375
Wychwood,94,2021,BIKETHEFT,13.0,89.7728042602539,15375
Wychwood,94,2021,BREAKENTER,33.0,227.884811401367,15375
Wychwood,94,2021,HOMICIDE,,,15375
Wychwood,94,2021,ROBBERY,5.0,34.528003692627,15375
Wychwood,94,2021,SHOOTING,1.0,6.90560054779053,15375
Wychwood,94,2021,THEFTFROMMV,13.0,89.7728042602539,15375
Wychwood,94,2021,THEFTOVER,2.0,13.8112010955811,15375
Wychwood,94,2022,ASSAULT,79.0,537.414978027344,15375
Wychwood,94,2022,AUTOTHEFT,34.0,231.292510986328,15375
Wychwood,94,2022,BIKETHEFT,16.0,108.843536376953,15375
Wychwood,94,2022,BREAKENTER,28.0,190.476196289063,15375
Wychwood,94,2022,HOMICIDE,,,15375
Wychwood,94,2022,ROBBERY,6.0,40.8163261413574,15375
Wychwood,94,2022,SHOOTING,1.0,6.80272102355957,15375
Wychwood,94,2022,THEFTFROMMV,25.0,170.068023681641,15375
Wychwood,94,2022,THEFTOVER,9.0,61.2244911193848,15375
Wychwood,94,2023,ASSAULT,91.0,601.692687988281,15375
Wychwood,94,2023,AUTOTHEFT,27.0,178.524200439453,15375
Wychwood,94,2023,BIKETHEFT,13.0,85.9560928344727,15375
Wychwood,94,2023,BREAKENTER,41.0,271.092315673828,15375
Wychwood,94,2023,HOMICIDE,,,15375
Wychwood,94,2023,ROBBERY,25.0,165.300186157227,15375
Wychwood,94,2023,SHOOTING,6.0,39.6720428466797,15375
Wychwood,94,2023,THEFTFROMMV,21.0,138.852157592773,15375
Wychwood,94,2023,THEFTOVER,1.0,6.61200761795044,15375
Wychwood,94,2024,ASSAULT,100.0,648.42431640625,15375
Wychwood,94,2024,AUTOTHEFT,33.0,213.980026245117,15375
Wychwood,94,2024,BIKETHEFT,8.0,51.8739471435547,15375
Wychwood,94,2024,BREAKENTER,36.0,233.432754516602,15375
Wychwood,94,2024,HOMICIDE,,,15375
Wychwood,94,2024,ROBBERY,6.0,38.905460357666,15375
Wychwood,94,2024,SHOOTING,1.0,6.48424339294434,15375
Wychwood,94,2024,THEFTFROMMV,23.0,149.137588500977,15375
Wychwood,94,2024,THEFTOVER,7.0,45.3897018432617,15375
Wychwood,94,2025,ASSAULT,111.0,721.951232910156,15375
Wychwood,94,2025,AUTOTHEFT,29.0,188.617889404297,15375
Wychwood,94,2025,BIKETHEFT,10.0,65.0406494140625,15375
Wychwood,94,2025,BREAKENTER,36.0,234.146347045898,15375
Wychwood,94,2025,HOMICIDE,2.0,13.0081300735474,15375
Wychwood,94,2025,ROBBERY,4.0,26.0162601470947,15375
Wychwood,94,2025,SHOOTING,,,15375
Wychwood,94,2025,THEFTFROMMV,20.0,130.081298828125,15375
Wychwood,94,2025,THEFTOVER,5.0,32.5203247070313,15375
Corso Italia-Davenport,92,2014,ASSAULT,74.0,513.603576660156,14171
Corso Italia-Davenport,92,2014,AUTOTHEFT,16.0,111.049415588379,14171
Corso Italia-Davenport,92,2014,BIKETHEFT,13.0,90.227653503418,14171
Corso Italia-Davenport,92,2014,BREAKENTER,29.0,201.277069091797,14171
Corso Italia-Davenport,92,2014,HOMICIDE,,,14171
Corso Italia-Davenport,92,2014,ROBBERY,21.0,145.752365112305,14171
Corso Italia-Davenport,92,2014,SHOOTING,,,14171
Corso Italia-Davenport,92,2014,THEFTFROMMV,26.0,180.455307006836,14171
Corso Italia-Davenport,92,2014,THEFTOVER,2.0,13.8811769485474,14171
Corso Italia-Davenport,92,2015,ASSAULT,90.0,624.133178710938,14171
Corso Italia-Davenport,92,2015,AUTOTHEFT,10.0,69.3481292724609,14171
Corso Italia-Davenport,92,2015,BIKETHEFT,8.0,55.4785003662109,14171
Corso Italia-Davenport,92,2015,BREAKENTER,22.0,152.565887451172,14171
Corso Italia-Davenport,92,2015,HOMICIDE,1.0,6.93481254577637,14171
Corso Italia-Davenport,92,2015,ROBBERY,17.0,117.891815185547,14171
Corso Italia-Davenport,92,2015,SHOOTING,,,14171
Corso Italia-Davenport,92,2015,THEFTFROMMV,36.0,249.653259277344,14171
Corso Italia-Davenport,92,2015,THEFTOVER,4.0,27.7392501831055,14171
Corso Italia-Davenport,92,2016,ASSAULT,71.0,485.138366699219,14171
Corso Italia-Davenport,92,2016,AUTOTHEFT,8.0,54.6634788513184,14171
Corso Italia-Davenport,92,2016,BIKETHEFT,9.0,61.4964141845703,14171
Corso Italia-Davenport,92,2016,BREAKENTER,15.0,102.494018554688,14171
Corso Italia-Davenport,92,2016,HOMICIDE,,,14171
Corso Italia-Davenport,92,2016,ROBBERY,30.0,204.988037109375,14171
Corso Italia-Davenport,92,2016,SHOOTING,1.0,6.83293485641479,14171
Corso Italia-Davenport,92,2016,THEFTFROMMV,27.0,184.489242553711,14171
Corso Italia-Davenport,92,2016,THEFTOVER,2.0,13.6658697128296,14171
Corso Italia-Davenport,92,2017,ASSAULT,95.0,652.876098632813,14171
Corso Italia-Davenport,92,2017,AUTOTHEFT,13.0,89.3409423828125,14171
Corso Italia-Davenport,92,2017,BIKETHEFT,12.0,82.4685592651367,14171
Corso Italia-Davenport,92,2017,BREAKENTER,31.0,213.04377746582,14171
Corso Italia-Davenport,92,2017,HOMICIDE,,,14171
Corso Italia-Davenport,92,2017,ROBBERY,32.0,219.916152954102,14171
Corso Italia-Davenport,92,2017,SHOOTING,2.0,13.7447595596313,14171
Corso Italia-Davenport,92,2017,THEFTFROMMV,23.0,158.064743041992,14171
Corso Italia-Davenport,92,2017,THEFTOVER,3.0,20.6171398162842,14171
Corso Italia-Davenport,92,2018,ASSAULT,93.0,640.937255859375,14171
Corso Italia-Davenport,92,2018,AUTOTHEFT,12.0,82.7015838623047,14171
Corso Italia-Davenport,92,2018,BIKETHEFT,5.0,34.4589920043945,14171
Corso Italia-Davenport,92,2018,BREAKENTER,32.0,220.537567138672,14171
Corso Italia-Davenport,92,2018,HOMICIDE,,,14171
Corso Italia-Davenport,92,2018,ROBBERY,20.0,137.835968017578,14171
Corso Italia-Davenport,92,2018,SHOOTING,,,14171
Corso Italia-Davenport,92,2018,THEFTFROMMV,37.0,254.996551513672,14171
Corso Italia-Davenport,92,2018,THEFTOVER,5.0,34.4589920043945,14171
Corso Italia-Davenport,92,2019,ASSAULT,93.0,645.564331054688,14171
Corso Italia-Davenport,92,2019,AUTOTHEFT,17.0,118.006385803223,14171
Corso Italia-Davenport,92,2019,BIKETHEFT,11.0,76.3570709228516,14171
Corso Italia-Davenport,92,2019,BREAKENTER,40.0,277.662078857422,14171
Corso Italia-Davenport,92,2019,HOMICIDE,,,14171
Corso Italia-Davenport,92,2019,ROBBERY,33.0,229.071212768555,14171
Corso Italia-Davenport,92,2019,SHOOTING,2.0,13.8831043243408,14171
Corso Italia-Davenport,92,2019,THEFTFROMMV,42.0,291.545196533203,14171
Corso Italia-Davenport,92,2019,THEFTOVER,6.0,41.6493110656738,14171
Corso Italia-Davenport,92,2020,ASSAULT,87.0,613.151062011719,14171
Corso Italia-Davenport,92,2020,AUTOTHEFT,13.0,91.6202697753906,14171
Corso Italia-Davenport,92,2020,BIKETHEFT,16.0,112.763404846191,14171
Corso Italia-Davenport,92,2020,BREAKENTER,41.0,288.956237792969,14171
Corso Italia-Davenport,92,2020,HOMICIDE,1.0,7.04771280288696,14171
Corso Italia-Davenport,92,2020,ROBBERY,12.0,84.5725555419922,14171
Corso Italia-Davenport,92,2020,SHOOTING,5.0,35.2385635375977,14171
Corso Italia-Davenport,92,2020,THEFTFROMMV,46.0,324.194793701172,14171
Corso Italia-Davenport,92,2020,THEFTOVER,6.0,42.2862777709961,14171
Corso Italia-Davenport,92,2021,ASSAULT,119.0,854.885070800781,14171
Corso Italia-Davenport,92,2021,AUTOTHEFT,24.0,172.413787841797,14171
Corso Italia-Davenport,92,2021,BIKETHEFT,12.0,86.2068939208984,14171
Corso Italia-Davenport,92,2021,BREAKENTER,31.0,222.701156616211,14171
Corso Italia-Davenport,92,2021,HOMICIDE,,,14171
Corso Italia-Davenport,92,2021,ROBBERY,1.0,7.18390798568726,14171
Corso Italia-Davenport,92,2021,SHOOTING,,,14171
Corso Italia-Davenport,92,2021,THEFTFROMMV,23.0,165.229888916016,14171
Corso Italia-Davenport,92,2021,THEFTOVER,4.0,28.735631942749,14171
Corso Italia-Davenport,92,2022,ASSAULT,111.0,794.048217773438,14171
Corso Italia-Davenport,92,2022,AUTOTHEFT,38.0,271.836334228516,14171
Corso Italia-Davenport,92,2022,BIKETHEFT,9.0,64.3822860717773,14171
Corso Italia-Davenport,92,2022,BREAKENTER,24.0,171.686096191406,14171
Corso Italia-Davenport,92,2022,HOMICIDE,,,14171
Corso Italia-Davenport,92,2022,ROBBERY,10.0,71.5358734130859,14171
Corso Italia-Davenport,92,2022,SHOOTING,3.0,21.4607620239258,14171
Corso Italia-Davenport,92,2022,THEFTFROMMV,21.0,150.225341796875,14171
Corso Italia-Davenport,92,2022,THEFTOVER,3.0,21.4607620239258,14171
Corso Italia-Davenport,92,2023,ASSAULT,147.0,1032.59338378906,14171
Corso Italia-Davenport,92,2023,AUTOTHEFT,43.0,302.051147460938,14171
Corso Italia-Davenport,92,2023,BIKETHEFT,18.0,126.440010070801,14171
Corso Italia-Davenport,92,2023,BREAKENTER,41.0,288.002258300781,14171
Corso Italia-Davenport,92,2023,HOMICIDE,1.0,7.02444505691528,14171
Corso Italia-Davenport,92,2023,ROBBERY,18.0,126.440010070801,14171
Corso Italia-Davenport,92,2023,SHOOTING,3.0,21.073335647583,14171
Corso Italia-Davenport,92,2023,THEFTFROMMV,38.0,266.928924560547,14171
Corso Italia-Davenport,92,2023,THEFTOVER,11.0,77.2688980102539,14171
Corso Italia-Davenport,92,2024,ASSAULT,132.0,919.860656738281,14171
Corso Italia-Davenport,92,2024,AUTOTHEFT,36.0,250.871078491211,14171
Corso Italia-Davenport,92,2024,BIKETHEFT,8.0,55.7491302490234,14171
Corso Italia-Davenport,92,2024,BREAKENTER,30.0,209.059234619141,14171
Corso Italia-Davenport,92,2024,HOMICIDE,1.0,6.96864128112793,14171
Corso Italia-Davenport,92,2024,ROBBERY,28.0,195.121948242188,14171
Corso Italia-Davenport,92,2024,SHOOTING,1.0,6.96864128112793,14171
Corso Italia-Davenport,92,2024,THEFTFROMMV,14.0,97.5609741210938,14171
Corso Italia-Davenport,92,2024,THEFTOVER,8.0,55.7491302490234,14171
Corso Italia-Davenport,92,2025,ASSAULT,141.0,994.98974609375,14171
Corso Italia-Davenport,92,2025,AUTOTHEFT,28.0,197.586624145508,14171
Corso Italia-Davenport,92,2025,BIKETHEFT,10.0,70.566650390625,14171
Corso Italia-Davenport,92,2025,BREAKENTER,28.0,197.586624145508,14171
Corso Italia-Davenport,92,2025,HOMICIDE,,,14171
Corso Italia-Davenport,92,2025,ROBBERY,13.0,91.7366485595703,14171
Corso Italia-Davenport,92,2025,SHOOTING,1.0,7.05666494369507,14171
Corso Italia-Davenport,92,2025,THEFTFROMMV,46.0,324.606597900391,14171
Corso Italia-Davenport,92,2025,THEFTOVER,5.0,35.2833251953125,14171
Weston-Pelham Park,91,2014,ASSAULT,92.0,780.322326660156,12105
Weston-Pelham Park,91,2014,AUTOTHEFT,23.0,195.080581665039,12105
Weston-Pelham Park,91,2014,BIKETHEFT,16.0,135.708221435547,12105
Weston-Pelham Park,91,2014,BREAKENTER,26.0,220.525863647461,12105
Weston-Pelham Park,91,2014,HOMICIDE,1.0,8.48176383972168,12105
Weston-Pelham Park,91,2014,ROBBERY,11.0,93.2994079589844,12105
Weston-Pelham Park,91,2014,SHOOTING,1.0,8.48176383972168,12105
Weston-Pelham Park,91,2014,THEFTFROMMV,22.0,186.598815917969,12105
Weston-Pelham Park,91,2014,THEFTOVER,4.0,33.9270553588867,12105
Weston-Pelham Park,91,2015,ASSAULT,95.0,821.515075683594,12105
Weston-Pelham Park,91,2015,AUTOTHEFT,17.0,147.007949829102,12105
Weston-Pelham Park,91,2015,BIKETHEFT,13.0,112.417846679688,12105
Weston-Pelham Park,91,2015,BREAKENTER,23.0,198.893112182617,12105
Weston-Pelham Park,91,2015,HOMICIDE,1.0,8.64752674102783,12105
Weston-Pelham Park,91,2015,ROBBERY,13.0,112.417846679688,12105
Weston-Pelham Park,91,2015,SHOOTING,1.0,8.64752674102783,12105
Weston-Pelham Park,91,2015,THEFTFROMMV,28.0,242.130752563477,12105
Weston-Pelham Park,91,2015,THEFTOVER,4.0,34.5901069641113,12105
Weston-Pelham Park,91,2016,ASSAULT,83.0,723.374572753906,12105
Weston-Pelham Park,91,2016,AUTOTHEFT,16.0,139.445709228516,12105
Weston-Pelham Park,91,2016,BIKETHEFT,4.0,34.8614273071289,12105
Weston-Pelham Park,91,2016,BREAKENTER,16.0,139.445709228516,12105
Weston-Pelham Park,91,2016,HOMICIDE,1.0,8.71535682678223,12105
Weston-Pelham Park,91,2016,ROBBERY,15.0,130.730346679688,12105
Weston-Pelham Park,91,2016,SHOOTING,4.0,34.8614273071289,12105
Weston-Pelham Park,91,2016,THEFTFROMMV,21.0,183.022491455078,12105
Weston-Pelham Park,91,2016,THEFTOVER,8.0,69.7228546142578,12105
Weston-Pelham Park,91,2017,ASSAULT,77.0,670.790161132813,12105
Weston-Pelham Park,91,2017,AUTOTHEFT,8.0,69.6924819946289,12105
Weston-Pelham Park,91,2017,BIKETHEFT,6.0,52.269359588623,12105
Weston-Pelham Park,91,2017,BREAKENTER,8.0,69.6924819946289,12105
Weston-Pelham Park,91,2017,HOMICIDE,,,12105
Weston-Pelham Park,91,2017,ROBBERY,10.0,87.1156005859375,12105
Weston-Pelham Park,91,2017,SHOOTING,2.0,17.4231204986572,12105
Weston-Pelham Park,91,2017,THEFTFROMMV,11.0,95.8271636962891,12105
Weston-Pelham Park,91,2017,THEFTOVER,1.0,8.71156024932861,12105
Weston-Pelham Park,91,2018,ASSAULT,87.0,755.27392578125,12105
Weston-Pelham Park,91,2018,AUTOTHEFT,15.0,130.219635009766,12105
Weston-Pelham Park,91,2018,BIKETHEFT,,,12105
Weston-Pelham Park,91,2018,BREAKENTER,23.0,199.670104980469,12105
Weston-Pelham Park,91,2018,HOMICIDE,1.0,8.68130874633789,12105
Weston-Pelham Park,91,2018,ROBBERY,25.0,217.032730102539,12105
Weston-Pelham Park,91,2018,SHOOTING,4.0,34.7252349853516,12105
Weston-Pelham Park,91,2018,THEFTFROMMV,27.0,234.39533996582,12105
Weston-Pelham Park,91,2018,THEFTOVER,2.0,17.3626174926758,12105
Weston-Pelham Park,91,2019,ASSAULT,115.0,999.913024902344,12105
Weston-Pelham Park,91,2019,AUTOTHEFT,13.0,113.033645629883,12105
Weston-Pelham Park,91,2019,BIKETHEFT,9.0,78.2540664672852,12105
Weston-Pelham Park,91,2019,BREAKENTER,24.0,208.677505493164,12105
Weston-Pelham Park,91,2019,HOMICIDE,1.0,8.69489574432373,12105
Weston-Pelham Park,91,2019,ROBBERY,5.0,43.474479675293,12105
Weston-Pelham Park,91,2019,SHOOTING,3.0,26.0846881866455,12105
Weston-Pelham Park,91,2019,THEFTFROMMV,24.0,208.677505493164,12105
Weston-Pelham Park,91,2019,THEFTOVER,3.0,26.0846881866455,12105
Weston-Pelham Park,91,2020,ASSAULT,102.0,894.815307617188,12105
Weston-Pelham Park,91,2020,AUTOTHEFT,22.0,192.999389648438,12105
Weston-Pelham Park,91,2020,BIKETHEFT,6.0,52.6361961364746,12105
Weston-Pelham Park,91,2020,BREAKENTER,30.0,263.180969238281,12105
Weston-Pelham Park,91,2020,HOMICIDE,,,12105
Weston-Pelham Park,91,2020,ROBBERY,4.0,35.0907974243164,12105
Weston-Pelham Park,91,2020,SHOOTING,4.0,35.0907974243164,12105
